Target_name,Complex_participants,Node_id,Target_type,Target_group,Target_group_score_normalized,Conectivity_Score
tbc1 domain family member 23 (hcv non-structural protein 4a-transactivated protein 1),None,TBC1D23,0,T4,0.1,0.40758363352245514
tbc1 domain family member 24,None,TBC1D24,0,T4,0.1,0.6085946882754079
tubulin-specific chaperone d (beta-tubulin cofactor d) (tfcd) (ssd-1) (tubulin-folding cofactor d),None,TBCD,0,T4,0.1,0.48886747865683144
tubulin-specific chaperone e (tubulin-folding cofactor e),None,TBCE,0,T4,0.1,0.7500347212922055
tbc domain-containing protein kinase-like protein (ferry endosomal rab5 effector complex subunit 1) (fy-1),"CRYZL1,TBCK,PPP1R21,GATD1,C12orf4",TBCK,0,T4,0.1,0.436300964902385
"f-box-like/wd repeat-containing protein tbl1x (smap55) (transducin beta-like protein 1x) (transducin-beta-like protein 1, x-linked)",None,TBL1X,0,T4,0.1,0.9599060466847599
f-box-like/wd repeat-containing protein tbl1xr1 (nuclear receptor corepressor/hdac3 complex subunit tblr1) (tbl1-related protein 1) (transducin beta-like 1x-related protein 1),None,TBL1XR1,0,T4,0.1,0.9427060943526985
"f-box-like/wd repeat-containing protein tbl1y (transducin beta-like protein 1y) (transducin-beta-like protein 1, y-linked)",None,TBL1Y,0,T4,0.1,0.7745476841760968
transducin beta-like protein 2 (ws beta-transducin repeats protein) (ws-betatrp) (williams-beuren syndrome chromosomal region 13 protein),None,TBL2,0,T4,0.1,0.559184235869552
t-box brain protein 1 (t-brain-1) (tbr-1) (tes-56),None,TBR1,0,T4,0.1,0.7077464966115992
t-box transcription factor tbx1 (t-box protein 1) (testis-specific t-box protein),None,TBX1,0,T4,0.1,0.4758957791015685
t-box transcription factor tbx2 (t-box protein 2),None,TBX2,0,T4,0.1,0.3956865777590085
t-box transcription factor tbx3 (t-box protein 3),None,TBX3,0,T4,0.1,0.7471501679038852
t-box transcription factor tbx4 (t-box protein 4),None,TBX4,0,T4,0.1,0.5973226616094316
t-box transcription factor tbx5 (t-box protein 5),None,TBX5,0,T4,0.1,0.728791849706302
t-box transcription factor tbx6 (t-box protein 6),None,TBX6,0,T4,0.1,0.6833568551392987
t-box transcription factor tbx18 (t-box protein 18),None,TBX18,0,T4,0.1,0.7439365395228066
"t-box transcription factor tbx19 (t-box protein 19) (t-box factor, pituitary)",None,TBX19,0,T4,0.1,0.6333700752922041
t-box transcription factor tbx20 (t-box protein 20),None,TBX20,0,T4,0.1,0.5664781673165393
t-box transcription factor tbx21 (t-box protein 21) (t-cell-specific t-box transcription factor t-bet) (transcription factor tblym),None,TBX21,0,T4,0.1,0.8131007305361909
t-box transcription factor tbx22 (t-box protein 22),None,TBX22,0,T4,0.1,0.49237909523788476
t-box transcription factor t (brachyury protein) (protein t),None,TBXT,0,T4,0.1,0.678478756479679
transcription elongation factor a protein 1 (transcription elongation factor s-ii protein 1) (transcription elongation factor tfiis.o),None,TCEA1,0,T4,0.1,0.7764458949020027
transcription factor e2-alpha (class b basic helix-loop-helix protein 21) (bhlhb21) (immunoglobulin enhancer-binding factor e12/e47) (immunoglobulin transcription factor 1) (kappa-e2-binding factor) (transcription factor 3) (tcf-3) (transcription factor itf-1),None,TCF3,0,T4,0.1,0.7955058502649422
transcription factor 4 (tcf-4) (class b basic helix-loop-helix protein 19) (bhlhb19) (immunoglobulin transcription factor 2) (itf-2) (sl3-3 enhancer factor 2) (sef-2),None,TCF4,0,T4,0.1,0.7621575396715102
transcription factor 7-like 2 (hmg box transcription factor 4) (t-cell-specific transcription factor 4) (t-cell factor 4) (tcf-4) (htcf-4),None,TCF7L2,0,T4,0.1,0.8598807600629886
transcription factor 12 (tcf-12) (class b basic helix-loop-helix protein 20) (bhlhb20) (dna-binding protein htf4) (e-box-binding protein) (transcription factor htf-4),None,TCF12,0,T4,0.1,0.7542112925276283
transcription factor 20 (tcf-20) (nuclear factor spbp) (protein ar1) (stromelysin-1 pdgf-responsive element-binding protein) (spre-binding protein),None,TCF20,0,T4,0.1,0.9237304216585256
t-cell leukemia/lymphoma protein 1a (oncogene tcl-1) (oncogene tcl1) (protein p14 tcl1),None,TCL1A,0,T4,0.1,0.8675448618910226
transcobalamin-2 (tc-2) (transcobalamin ii) (tc ii) (tcii),None,TCN2,0,T4,0.1,0.6873117463409532
treacle protein (treacher collins syndrome protein),None,TCOF1,0,T4,0.1,0.7270529282961206
"tryptophan 2,3-dioxygenase (tdo) (ec 1.13.11.11) (tryptamin 2,3-dioxygenase) (tryptophan oxygenase) (to) (trpo) (tryptophan pyrrolase) (tryptophanase)",None,TDO2,0,T4,0.1,0.7618297494640602
tyrosyl-dna phosphodiesterase 2 (tyr-dna phosphodiesterase 2) (htdp2) (ec 3.1.4.-) (5'-tyrosyl-dna phosphodiesterase) (5'-tyr-dna phosphodiesterase) (ets1-associated protein 2) (ets1-associated protein ii) (eapii) (traf and tnf receptor-associated protein) (tyrosyl-rna phosphodiesterase) (vpg unlinkase),None,TDP2,0,T4,0.1,0.825834877960937
tudor domain-containing protein 7 (pctaire2-binding protein) (tudor repeat associator with pctaire-2) (trap),None,TDRD7,0,T4,0.1,0.5637258761511971
atp-dependent rna helicase tdrd9 (ec 3.6.4.13) (tudor domain-containing protein 9),None,TDRD9,0,T4,0.1,0.5861793312092654
tectonin beta-propeller repeat-containing protein 2 (wd repeat-containing protein kiaa0329/kiaa0297),None,TECPR2,0,T4,0.1,0.39774713519643184
"very-long-chain enoyl-coa reductase (ec 1.3.1.93) (synaptic glycoprotein sc2) (trans-2,3-enoyl-coa reductase) (ter)",None,TECR,0,T4,0.1,0.5882587807041291
"trans-2,3-enoyl-coa reductase-like (ec 1.3.1.-) (steroid 5-alpha-reductase 2-like 2 protein)",None,TECRL,0,T4,0.1,0.6741999843324594
alpha-tectorin,None,TECTA,0,T4,0.1,0.5566036664029098
teneurin-4 (ten-4) (protein odd oz/ten-m homolog 4) (tenascin-m4) (ten-m4) (teneurin transmembrane protein 4),None,TENM4,0,T4,0.1,0.6953017951412729
telomere repeats-binding bouquet formation protein 1 (coiled-coil domain-containing protein 79),None,TERB1,0,T4,0.1,0.41910946380111036
methylcytosine dioxygenase tet2 (ec 1.14.11.80),None,TET2,0,T4,0.1,0.9602828057796298
methylcytosine dioxygenase tet3 (ec 1.14.11.80),None,TET3,0,T4,0.1,0.861983640758057
testis-expressed protein 11 (protein zip4 homolog) (zip4h),None,TEX11,0,T4,0.1,0.4302805091330156
inactive serine/threonine-protein kinase tex14 (protein kinase-like protein sgk307) (sugen kinase 307) (testis-expressed sequence 14) (testis-expressed sequence 14 protein),None,TEX14,0,T4,0.1,0.49128760986169756
testis-expressed protein 15 (cancer/testis antigen 42) (ct42),None,TEX15,0,T4,0.1,0.53954068405761
transcription factor ap-2-alpha (ap2-alpha) (ap-2 transcription factor) (activating enhancer-binding protein 2-alpha) (activator protein 2) (ap-2),None,TFAP2A,0,T4,0.1,0.8926064236649194
transcription factor ap-2-beta (ap2-beta) (activating enhancer-binding protein 2-beta),None,TFAP2B,0,T4,0.1,0.6939414748192173
"dimethyladenosine transferase 1, mitochondrial (ec 2.1.1.-) (mitochondrial 12s rrna dimethylase 1) (mitochondrial transcription factor b1) (h-mttfb) (h-mttfb1) (htfb1m) (mttfb1) (s-adenosylmethionine-6-n', n'-adenosyl(rrna) dimethyltransferase 1)",None,TFB1M,0,T4,0.1,0.5625517677500037
transcription factor e3 (class e basic helix-loop-helix protein 33) (bhlhe33),None,TFE3,0,T4,0.1,0.7555752584092433
protein tfg (trk-fused gene protein),None,TFG,0,T4,0.1,0.7514637558121247
transferrin receptor protein 2 (tfr2),None,TFR2,0,T4,0.1,0.6574270617137402
"transferrin receptor protein 1 (tr) (tfr) (tfr1) (trfr) (t9) (p90) (cd antigen cd71) [cleaved into: transferrin receptor protein 1, serum form (stfr)]",None,TFRC,0,T4,0.1,0.9026833803706417
thyroglobulin (tg),None,TG,0,T4,0.1,0.7565239842813348
"dtdp-d-glucose 4,6-dehydratase (ec 4.2.1.46)",None,TGDS,0,T4,0.1,0.39465573992594455
transforming growth factor-beta-induced protein ig-h3 (beta ig-h3) (kerato-epithelin) (rgd-containing collagen-associated protein) (rgd-cap),None,TGFBI,0,T4,0.1,0.8146462828866714
homeobox protein tgif1 (5'-tg-3'-interacting factor 1),None,TGIF1,0,T4,0.1,1.0464699246066322
protein-glutamine gamma-glutamyltransferase k (ec 2.3.2.13) (epidermal tgase) (transglutaminase k) (tg(k)) (tgk) (tgase k) (transglutaminase-1) (tgase-1),None,TGM1,0,T4,0.1,0.449010795988806
protein-glutamine gamma-glutamyltransferase 2 (ec 2.3.2.13) (erythrocyte transglutaminase) (heart g alpha(h)) (hhg alpha(h)) (isopeptidase tgm2) (ec 3.4.-.-) (protein g alpha(h)) (g(h)) (protein-glutamine deamidase tgm2) (ec 3.5.1.44) (protein-glutamine dopaminyltransferase tgm2) (ec 2.3.1.-) (protein-glutamine histaminyltransferase tgm2) (ec 2.3.1.-) (protein-glutamine noradrenalinyltransferase tgm2) (ec 2.3.1.-) (protein-glutamine serotonyltransferase tgm2) (ec 2.3.1.-) (tissue transglutaminase) (ttg) (ttgase) (transglutaminase c) (tg(c)) (tgc) (tgase c) (transglutaminase h) (tgase h) (transglutaminase ii) (tgase ii) (transglutaminase-2) (tg2) (tgase-2) (htg2),None,TGM2,0,T4,0.1,0.833523515931792
protein-glutamine gamma-glutamyltransferase e (ec 2.3.2.13) (transglutaminase e) (tg(e)) (tge) (tgase e) (transglutaminase-3) (tgase-3) [cleaved into: protein-glutamine gamma-glutamyltransferase e 50 kda catalytic chain; protein-glutamine gamma-glutamyltransferase e 27 kda non-catalytic chain],None,TGM3,0,T4,0.1,0.47417501640764137
tyrosine 3-monooxygenase (ec 1.14.16.2) (tyrosine 3-hydroxylase) (th),None,TH,0,T4,0.1,0.9237325349551617
trna (32-2'-o)-methyltransferase regulator thada (gene inducing thyroid adenomas protein) (thyroid adenoma-associated protein),None,THADA,0,T4,0.1,0.4450584597368748
thap domain-containing protein 1,None,THAP1,0,T4,0.1,0.6063316462338352
probable trna(his) guanylyltransferase (ec 2.7.7.79) (induced in high glucose-1) (ihg-1) (interphase cytoplasmic foci protein 45) (trna-histidine guanylyltransferase),None,THG1L,0,T4,0.1,0.45979094057488346
thrombospondin type-1 domain-containing protein 4 (a disintegrin and metalloproteinase with thrombospondin motifs-like protein 6) (adamts-like protein 6) (adamtsl-6),None,THSD4,0,T4,0.1,0.5064985379516983
"thrombospondin type-1 domain-containing protein 7a [cleaved into: thrombospondin type-1 domain-containing protein 7a, soluble form]",None,THSD7A,0,T4,0.1,0.4853142504402072
thump domain-containing protein 1,None,THUMPD1,0,T4,0.1,0.576747737230185
cytotoxic granule associated rna binding protein tia1 (nucleolysin tia-1 isoform p40) (rna-binding protein tia-1) (t-cell-restricted intracellular antigen-1) (tia-1) (p40-tia-1),None,TIA1,0,T4,0.1,0.7016520619265617
rho guanine nucleotide exchange factor tiam1 (t-lymphoma invasion and metastasis-inducing protein 1) (tiam-1),None,TIAM1,0,T4,0.1,0.7963587145455228
"tir domain-containing adapter molecule 1 (ticam-1) (proline-rich, vinculin and tir domain-containing protein b) (putative nf-kappa-b-activating protein 502h) (toll-interleukin-1 receptor domain-containing adapter protein inducing interferon beta) (myd88-3) (tir domain-containing adapter protein inducing ifn-beta)",None,TICAM1,0,T4,0.1,0.8012205972691762
"complex i assembly factor timmdc1, mitochondrial (protein m5-14) (translocase of inner mitochondrial membrane domain-containing protein 1) (timm domain containing-protein 1)",None,TIMMDC1,0,T4,0.1,0.4877047106466354
metalloproteinase inhibitor 3 (protein mig-5) (tissue inhibitor of metalloproteinases 3) (timp-3),None,TIMP3,0,T4,0.1,0.8530798965004234
tight junction protein zo-2 (tight junction protein 2) (zona occludens protein 2) (zonula occludens protein 2),None,TJP2,0,T4,0.1,0.8237490252121807
triokinase/fmn cyclase (bifunctional atp-dependent dihydroxyacetone kinase/fad-amp lyase (cyclizing)) [includes: atp-dependent dihydroxyacetone kinase (dha kinase) (ec 2.7.1.28) (ec 2.7.1.29) (glycerone kinase) (triokinase) (triose kinase); fad-amp lyase (cyclizing) (ec 4.6.1.15) (fad-amp lyase (cyclic fmn forming)) (fmn cyclase)],None,TKFC,0,T4,0.1,0.4331308820637521
transketolase (tk) (ec 2.2.1.1),None,TKT,0,T4,0.1,0.7191204947875359
ceramide synthase (ec 2.3.1.-) (protein fam57b) (tlc domain-containing protein 3b),None,TLCD3B,0,T4,0.1,0.5750528263436182
tolloid-like protein 1 (ec 3.4.24.-),None,TLL1,0,T4,0.1,0.4838726087448846
toll-like receptor 3 (cd antigen cd283),None,TLR3,0,T4,0.1,0.8686674755156653
toll-like receptor 5 (toll/interleukin-1 receptor-like protein 3),None,TLR5,0,T4,0.1,0.8894976398825978
toll-like receptor 7,None,TLR7,0,T4,0.1,0.8539291943154987
toll-like receptor 8 (cd antigen cd288),None,TLR8,0,T4,0.1,0.8383012299002279
t-cell leukemia homeobox protein 1 (homeobox protein hox-11) (proto-oncogene tcl-3) (t-cell leukemia/lymphoma protein 3),None,TLX1,0,T4,0.1,0.6488026360415408
transmembrane channel-like protein 1 (transmembrane cochlear-expressed protein 1),None,TMC1,0,T4,0.1,0.5096859813447329
transmembrane channel-like protein 6 (epidermodysplasia verruciformis protein 1) (protein lak-4),None,TMC6,0,T4,0.1,0.9629613741295976
transmembrane channel-like protein 8 (epidermodysplasia verruciformis protein 2),None,TMC8,0,T4,0.1,0.5688224337392929
trimeric intracellular cation channel type b (tric-b) (tricb) (transmembrane protein 38b),None,TMEM38B,0,T4,0.1,0.5284343942308908
transmembrane protein 43 (protein luma),None,TMEM43,0,T4,0.1,0.7248133112473142
calcium permeable stress-gated cation channel 1 (transmembrane protein 63c),None,TMEM63C,0,T4,0.1,0.5299799222362527
"transmembrane protein 70, mitochondrial",None,TMEM70,0,T4,0.1,0.5312735224556407
transmembrane protein 79 (mattrin),None,TMEM79,0,T4,0.1,0.4755016804709947
transmembrane protein 87b,None,TMEM87B,0,T4,0.1,0.5560221624412233
endoplasmic reticulum magnesium-transporting p-type atpase (erma) (endoplasmic reticulum magnesium atpase) (ec 7.2.2.14) (transmembrane protein 94),None,TMEM94,0,T4,0.1,0.6711858980981632
transmembrane protein 106b,None,TMEM106B,0,T4,0.1,0.6735594336149069
transmembrane protein 114,None,TMEM114,0,T4,0.1,0.5462977077972072
transmembrane protein 127,None,TMEM127,0,T4,0.1,0.698484181729994
putative divalent cation/proton antiporter tmem165 (transmembrane protein 165) (transmembrane protein pt27) (transmembrane protein tparl),None,TMEM165,0,T4,0.1,0.4264707573682457
endosomal/lysosomal proton channel tmem175 (potassium channel tmem175) (transmembrane protein 175) (htmem175),None,TMEM175,0,T4,0.1,0.7051649795110922
transmembrane protein 218,None,TMEM218,0,T4,0.1,0.4738374410443984
transmembrane protein 230,None,TMEM230,0,T4,0.1,0.6318958216105921
transmembrane protein 240,None,TMEM240,0,T4,0.1,0.7670764652706384
protein o-mannosyl-transferase tmem260 (ec 2.4.1.109) (transmembrane protein 260),None,TMEM260,0,T4,0.1,0.509695266397817
transmembrane inner ear expressed protein,None,TMIE,0,T4,0.1,0.4270435369390518
"trimethyllysine dioxygenase, mitochondrial (ec 1.14.11.8) (epsilon-trimethyllysine 2-oxoglutarate dioxygenase) (epsilon-trimethyllysine hydroxylase) (tml hydroxylase) (tml-alpha-ketoglutarate dioxygenase) (tml dioxygenase) (tmld)",None,TMLHE,0,T4,0.1,0.5626118871330456
transmembrane protease serine 3 (ec 3.4.21.-) (serine protease tadg-12) (tumor-associated differentially-expressed gene 12 protein),None,TMPRSS3,0,T4,0.1,0.43289466004259913
transmembrane protease serine 6 (ec 3.4.21.-) (matriptase-2),None,TMPRSS6,0,T4,0.1,0.6900712938129827
enteropeptidase (ec 3.4.21.9) (enterokinase) (serine protease 7) (transmembrane protease serine 15) [cleaved into: enteropeptidase non-catalytic heavy chain; enteropeptidase catalytic light chain],None,TMPRSS15,0,T4,0.1,0.6588764790678682
tumor necrosis factor alpha-induced protein 3 (tnf alpha-induced protein 3) (ec 2.3.2.-) (ec 3.4.19.12) (otu domain-containing protein 7c) (putative dna-binding protein a20) (zinc finger protein a20) [cleaved into: a20p50; a20p37],None,TNFAIP3,0,T4,0.1,0.899392155232756
tumor necrosis factor receptor superfamily member 4 (act35 antigen) (ox40l receptor) (tax transcriptionally-activated glycoprotein 1 receptor) (cd antigen cd134),None,TNFRSF4,0,T4,0.1,0.7594860520769627
tumor necrosis factor receptor superfamily member 10b (death receptor 5) (tnf-related apoptosis-inducing ligand receptor 2) (trail receptor 2) (trail-r2) (cd antigen cd262),None,TNFRSF10B,0,T4,0.1,0.9751094186817715
tumor necrosis factor receptor superfamily member 11a (osteoclast differentiation factor receptor) (odfr) (receptor activator of nf-kb) (cd antigen cd265),None,TNFRSF11A,0,T4,0.1,0.7475202423107583
tumor necrosis factor receptor superfamily member 13b (transmembrane activator and caml interactor) (cd antigen cd267),None,TNFRSF13B,0,T4,0.1,0.7611900251185312
tumor necrosis factor receptor superfamily member 13c (b-cell-activating factor receptor) (baff receptor) (baff-r) (blys receptor 3) (cd antigen cd268),None,TNFRSF13C,0,T4,0.1,0.7852114223743822
tumor necrosis factor receptor superfamily member 17 (b-cell maturation protein) (cd antigen cd269),None,TNFRSF17,0,T4,0.1,0.6301028988124644
"tumor necrosis factor ligand superfamily member 11 (osteoclast differentiation factor) (odf) (osteoprotegerin ligand) (opgl) (receptor activator of nuclear factor kappa-b ligand) (rankl) (tnf-related activation-induced cytokine) (trance) (cd antigen cd254) [cleaved into: tumor necrosis factor ligand superfamily member 11, membrane form; tumor necrosis factor ligand superfamily member 11, soluble form]",None,TNFSF11,0,T4,0.1,0.8949686683234346
"troponin i, fast skeletal muscle (troponin i, fast-twitch isoform)",None,TNNI2,0,T4,0.1,0.5111772633658026
"troponin t, slow skeletal muscle (tnts) (slow skeletal muscle troponin t) (stnt)",None,TNNT1,0,T4,0.1,0.49065880773639703
"troponin t, fast skeletal muscle (tntf) (beta-tntf) (fast skeletal muscle troponin t) (ftnt)",None,TNNT3,0,T4,0.1,0.5240386136278758
transportin-2 (karyopherin beta-2b),None,TNPO2,0,T4,0.1,0.6514205923812504
transportin-3 (importin-12) (imp12) (transportin-sr) (trn-sr),None,TNPO3,0,T4,0.1,0.7499369057455437
target of egr1 protein 1,None,TOE1,0,T4,0.1,0.5966975635954366
target of myb1 membrane trafficking protein (target of myb protein 1),None,TOM1,0,T4,0.1,0.789886208121959
tonsoku-like protein (inhibitor of kappa b-related protein) (i-kappa-b-related protein) (ikappabr) (nf-kappa-b inhibitor-like protein 2) (nuclear factor of kappa light polypeptide gene enhancer in b-cells inhibitor-like 2),None,TONSL,0,T4,0.1,0.6835981328837245
e3 ubiquitin-protein ligase topors (ec 2.3.2.27) (ring-type e3 ubiquitin transferase topors) (sumo1-protein e3 ligase topors) (topoisomerase i-binding ring finger protein) (topoisomerase i-binding arginine/serine-rich protein) (tumor suppressor p53-binding protein 3) (p53-binding protein 3) (p53bp3),None,TOPORS,0,T4,0.1,0.7426938563227159
